,CUSTOMER_ID,TRANSACTION_TYPE,QUARTER,TRANSACTION_AMOUNT
496,1790528.5714,PHYSICAL,Q1 2024,24709.079999999998
497,1791487.1429,PHYSICAL,Q4 2023,1327.21
498,1799687.1429,PHYSICAL,Q1 2024,845.18
499,1800187.1429,PHYSICAL,Q1 2024,7698.53
500,1812487.1429,PHYSICAL,Q1 2024,1990.8200000000002
501,1812487.1429,PHYSICAL,Q4 2023,2782.3900000000003
502,1813931.4286,PHYSICAL,Q4 2023,456.68999999999994
503,1815460.0,ONLINE,Q1 2024,1043.31
504,1815460.0,ONLINE,Q4 2023,3524.3599999999997
505,1815460.0,PHYSICAL,Q1 2024,2026.35
506,1815460.0,PHYSICAL,Q4 2023,5625.639999999999
507,1816414.2857,PHYSICAL,Q1 2024,6600.290000000001
508,1816414.2857,PHYSICAL,Q4 2023,9151.49
509,1828874.2857,PHYSICAL,Q4 2023,378.41999999999996
510,1829372.8571,PHYSICAL,Q1 2024,2551.66
511,1840017.1429,ONLINE,Q1 2024,-0.4
512,1853160.0,PHYSICAL,Q1 2024,18539.56
513,1853160.0,PHYSICAL,Q4 2023,1980.26
514,1865672.8571,PHYSICAL,Q1 2024,2046.28
515,1865672.8571,PHYSICAL,Q4 2023,1754.5
516,1868930.0,ONLINE,Q4 2023,30.62
517,1868930.0,PHYSICAL,Q1 2024,160.43
518,1868930.0,PHYSICAL,Q4 2023,11723.34
519,1872474.2857,ONLINE,Q1 2024,16269.630000000001
520,1872474.2857,ONLINE,Q4 2023,30443.54
521,1872474.2857,PHYSICAL,Q1 2024,158773.41999999998
522,1872474.2857,PHYSICAL,Q4 2023,188038.69
523,1885088.5714,ONLINE,Q1 2024,2836.6400000000003
524,1896771.4286,PHYSICAL,Q1 2024,4698.67
525,1908514.2857,PHYSICAL,Q4 2023,2675.21
526,1921530.0,ONLINE,Q4 2023,10.55
527,1924257.1429,PHYSICAL,Q1 2024,13373.09
528,1924257.1429,PHYSICAL,Q4 2023,4926.88
529,1926972.8571,ONLINE,Q1 2024,5168.86
530,1926972.8571,ONLINE,Q4 2023,16250.45
531,1926972.8571,PHYSICAL,Q4 2023,643.67
532,1934031.4286,PHYSICAL,Q1 2024,2045.25
533,1934031.4286,PHYSICAL,Q4 2023,4231.59
534,1944914.2857,ONLINE,Q1 2024,7573.26
535,1944914.2857,ONLINE,Q4 2023,7576.26
536,1945945.7143,PHYSICAL,Q1 2024,202.28
537,1946445.7143,PHYSICAL,Q1 2024,299.66999999999996
538,1951031.4286,ONLINE,Q1 2024,39.84
539,1951031.4286,ONLINE,Q4 2023,389.48
540,1965802.8571,PHYSICAL,Q1 2024,16865.05
541,1965802.8571,PHYSICAL,Q4 2023,7957.73
542,1965958.5714,PHYSICAL,Q1 2024,58535.94
543,1971502.8571,ONLINE,Q1 2024,179.22
544,1971502.8571,ONLINE,Q4 2023,5239.43
545,1971502.8571,PHYSICAL,Q1 2024,3997.76
546,1971502.8571,PHYSICAL,Q4 2023,5664.13
547,1975500.0,PHYSICAL,Q1 2024,83895.7
548,1975500.0,PHYSICAL,Q4 2023,176823.87
549,1976717.1429,PHYSICAL,Q1 2024,46139.14
550,1976717.1429,PHYSICAL,Q4 2023,39216.53
551,1995174.2857,PHYSICAL,Q4 2023,5893.23
552,1998857.1429,ONLINE,Q1 2024,4498.5
553,2002171.4286,PHYSICAL,Q1 2024,20920.09
554,2002171.4286,PHYSICAL,Q4 2023,19604.07
555,2012160.0,ONLINE,Q1 2024,31.04
556,2012160.0,ONLINE,Q4 2023,3.18
557,2012160.0,PHYSICAL,Q1 2024,2099.3199999999997
558,2012160.0,PHYSICAL,Q4 2023,14901.04
559,2012785.7143,PHYSICAL,Q1 2024,2725.94
560,2012785.7143,PHYSICAL,Q4 2023,1045.8200000000002
561,2048188.5714,PHYSICAL,Q4 2023,1325.0
562,2056374.2857,ONLINE,Q1 2024,3.2
563,2056374.2857,PHYSICAL,Q1 2024,5948.59
564,2056374.2857,PHYSICAL,Q4 2023,1553.5
565,2106687.1429,PHYSICAL,Q1 2024,9500.94
566,2119474.2857,ONLINE,Q1 2024,3192.8999999999996
567,2119474.2857,ONLINE,Q4 2023,1066.06
568,2122517.1429,PHYSICAL,Q1 2024,2956.51
569,2124100.0,PHYSICAL,Q4 2023,2075.19
570,2136987.1429,ONLINE,Q1 2024,533.33
571,2136987.1429,ONLINE,Q4 2023,151.86
572,2136987.1429,PHYSICAL,Q1 2024,2471.3
573,2136987.1429,PHYSICAL,Q4 2023,4948.52
574,2146445.7143,PHYSICAL,Q1 2024,1411.35
575,2162488.5714,PHYSICAL,Q4 2023,2748.5
576,2164030.0,PHYSICAL,Q1 2024,3791.32
577,2164030.0,PHYSICAL,Q4 2023,254.55
578,2181757.1429,PHYSICAL,Q1 2024,77284.65
579,2181757.1429,PHYSICAL,Q4 2023,123305.51
580,2184874.2857,PHYSICAL,Q1 2024,9003.09
581,2184874.2857,PHYSICAL,Q4 2023,4138.17
582,2191631.4286,ONLINE,Q1 2024,2692.22
583,2191631.4286,ONLINE,Q4 2023,0.64
584,2191631.4286,PHYSICAL,Q1 2024,83983.36
585,2191631.4286,PHYSICAL,Q4 2023,41044.72
586,2203645.7143,PHYSICAL,Q1 2024,1647.16
587,2203645.7143,PHYSICAL,Q4 2023,4143.11
588,2223460.0,PHYSICAL,Q1 2024,13492.74
589,2223460.0,PHYSICAL,Q4 2023,11950.2
590,2225415.7143,ONLINE,Q1 2024,445.79999999999995
591,2225415.7143,ONLINE,Q4 2023,407.12
592,2225415.7143,PHYSICAL,Q1 2024,2055.09
593,2225415.7143,PHYSICAL,Q4 2023,5355.33
594,2231231.4286,PHYSICAL,Q1 2024,11992.35
595,2240231.4286,PHYSICAL,Q1 2024,1812.84
596,2240231.4286,PHYSICAL,Q4 2023,15566.48
597,2243931.4286,PHYSICAL,Q4 2023,244.87
598,2254830.0,PHYSICAL,Q1 2024,297.1
599,2257015.7143,PHYSICAL,Q1 2024,4394.42
600,2257015.7143,PHYSICAL,Q4 2023,1711.08
601,2257160.0,PHYSICAL,Q1 2024,53634.939999999995
602,2257160.0,PHYSICAL,Q4 2023,16378.3
603,2287902.8571,PHYSICAL,Q1 2024,5914.22
604,2290002.8571,PHYSICAL,Q1 2024,2786.45
605,2290072.8571,ONLINE,Q1 2024,2922.51
606,2290072.8571,PHYSICAL,Q1 2024,10456.619999999999
607,2290072.8571,PHYSICAL,Q4 2023,51942.14
608,2295201.4286,PHYSICAL,Q1 2024,4997.57
609,2295201.4286,PHYSICAL,Q4 2023,41947.58
610,2309587.1429,PHYSICAL,Q1 2024,6020.12
611,2313342.8571,PHYSICAL,Q1 2024,2590.06
612,2323645.7143,PHYSICAL,Q1 2024,2997.36
613,2323945.7143,ONLINE,Q1 2024,9553.98
614,2323945.7143,PHYSICAL,Q1 2024,2073.7799999999997
615,2346045.7143,PHYSICAL,Q1 2024,8610.119999999999
616,2349401.4286,ONLINE,Q4 2023,50.86
617,2364601.4286,ONLINE,Q1 2024,7242.44
618,2364601.4286,ONLINE,Q4 2023,9898.73
619,2364601.4286,PHYSICAL,Q4 2023,419.72
620,2368431.4286,PHYSICAL,Q1 2024,18954.96
621,2368431.4286,PHYSICAL,Q4 2023,11837.04
622,2369415.7143,ONLINE,Q1 2024,102.84
623,2369415.7143,PHYSICAL,Q1 2024,3016.14
624,2369415.7143,PHYSICAL,Q4 2023,2684.63
625,2372374.2857,PHYSICAL,Q1 2024,1799.7199999999998
626,2373774.2857,PHYSICAL,Q1 2024,30581.83
627,2373774.2857,PHYSICAL,Q4 2023,69102.89
628,2375802.8571,PHYSICAL,Q1 2024,14521.94
629,2375802.8571,PHYSICAL,Q4 2023,1500.12
630,2379888.5714,PHYSICAL,Q1 2024,6801.8
631,2379888.5714,PHYSICAL,Q4 2023,18751.059999999998
632,2380030.0,PHYSICAL,Q1 2024,300.23
633,2380030.0,PHYSICAL,Q4 2023,740.29
634,2385302.8571,PHYSICAL,Q4 2023,23588.23
635,2385744.2857,PHYSICAL,Q4 2023,7536.22
636,2397302.8571,PHYSICAL,Q1 2024,18330.29
637,2397302.8571,PHYSICAL,Q4 2023,60545.82
638,2403745.7143,PHYSICAL,Q4 2023,37000.65
639,2415114.2857,PHYSICAL,Q1 2024,53731.49
640,2415114.2857,PHYSICAL,Q4 2023,13122.9
641,2433285.7143,ONLINE,Q1 2024,99.38
642,2433285.7143,PHYSICAL,Q1 2024,19602.36
643,2433285.7143,PHYSICAL,Q4 2023,17221.04
644,2448830.0,PHYSICAL,Q4 2023,348.48
645,2462788.5714,ONLINE,Q1 2024,5025.4
646,2462788.5714,ONLINE,Q4 2023,17073.41
647,2471615.7143,PHYSICAL,Q1 2024,1786.77
648,2471615.7143,PHYSICAL,Q4 2023,8096.92
649,2485188.5714,ONLINE,Q1 2024,8611.36
650,2485188.5714,PHYSICAL,Q1 2024,86668.92
651,2485188.5714,PHYSICAL,Q4 2023,3042.29
652,2489285.7143,PHYSICAL,Q4 2023,3670.96
653,2489331.4286,ONLINE,Q1 2024,3239.32
654,2489331.4286,ONLINE,Q4 2023,2345.04
655,2489331.4286,PHYSICAL,Q1 2024,877.02
656,2489331.4286,PHYSICAL,Q4 2023,22613.54
657,2497217.1429,PHYSICAL,Q1 2024,56413.46
658,2497217.1429,PHYSICAL,Q4 2023,228404.43
659,2508474.2857,ONLINE,Q4 2023,1.05
660,2519745.7143,PHYSICAL,Q1 2024,2425.09
661,2529174.2857,PHYSICAL,Q1 2024,1669.97
662,2538530.0,PHYSICAL,Q4 2023,908.41
663,2551758.5714,ONLINE,Q1 2024,45.15
664,2558272.8571,PHYSICAL,Q1 2024,1501.3
665,2558617.1429,PHYSICAL,Q4 2023,1050.67
666,2589301.4286,PHYSICAL,Q1 2024,21999.13
667,2589301.4286,PHYSICAL,Q4 2023,20999.809999999998
668,2590458.5714,PHYSICAL,Q1 2024,2562.17
669,2590458.5714,PHYSICAL,Q4 2023,1344.68
670,2595587.1429,PHYSICAL,Q1 2024,3307.71
671,2595587.1429,PHYSICAL,Q4 2023,8624.03
672,2604400.0,PHYSICAL,Q1 2024,999.17
673,2604400.0,PHYSICAL,Q4 2023,1531.92
674,2626944.2857,PHYSICAL,Q1 2024,1479.29
675,2626944.2857,PHYSICAL,Q4 2023,21426.54
676,2633460.0,PHYSICAL,Q1 2024,198.7
677,2633460.0,PHYSICAL,Q4 2023,447.86
678,2633700.0,PHYSICAL,Q4 2023,24504.019999999997
679,2635945.7143,PHYSICAL,Q1 2024,1148.22
680,2642717.1429,PHYSICAL,Q1 2024,3715.03
681,2642717.1429,PHYSICAL,Q4 2023,1380.09
682,2655300.0,PHYSICAL,Q1 2024,437.3
683,2655300.0,PHYSICAL,Q4 2023,197.44
684,2660415.7143,PHYSICAL,Q1 2024,1138.88
685,2669244.2857,PHYSICAL,Q1 2024,8000.63
686,2669244.2857,PHYSICAL,Q4 2023,14190.94
687,2670615.7143,ONLINE,Q1 2024,7632.06
688,2670615.7143,ONLINE,Q4 2023,10471.24
689,2670615.7143,PHYSICAL,Q1 2024,11192.44
690,2670615.7143,PHYSICAL,Q4 2023,7678.34
691,2675888.5714,ONLINE,Q1 2024,5980.370000000001
692,2675888.5714,PHYSICAL,Q1 2024,32290.350000000002
693,2675888.5714,PHYSICAL,Q4 2023,69853.42
694,2679331.4286,PHYSICAL,Q4 2023,24584.9
695,2685160.0,PHYSICAL,Q1 2024,8720.76
696,2691488.5714,ONLINE,Q1 2024,28643.199999999997
697,2691488.5714,ONLINE,Q4 2023,13931.720000000001
698,2691488.5714,PHYSICAL,Q1 2024,3305.0
699,2693444.2857,PHYSICAL,Q4 2023,779.43
700,2705242.8571,PHYSICAL,Q1 2024,35962.82
701,2705242.8571,PHYSICAL,Q4 2023,52160.79
702,2713230.0,PHYSICAL,Q4 2023,1714.99
703,2716660.0,PHYSICAL,Q1 2024,1317.8
704,2716788.5714,ONLINE,Q1 2024,6046.49
705,2716788.5714,ONLINE,Q4 2023,4026.8500000000004
706,2716788.5714,PHYSICAL,Q1 2024,2843.67
707,2757574.2857,PHYSICAL,Q1 2024,1989.72
708,2762602.8571,ONLINE,Q1 2024,299.13
709,2762602.8571,ONLINE,Q4 2023,405.99
710,2762602.8571,PHYSICAL,Q4 2023,2339.0
711,2782687.1429,PHYSICAL,Q1 2024,3376.84
712,2782687.1429,PHYSICAL,Q4 2023,26739.87
713,2785474.2857,PHYSICAL,Q4 2023,8556.93
714,2804717.1429,PHYSICAL,Q1 2024,6081.04
715,2811871.4286,PHYSICAL,Q4 2023,5775.67
716,2828215.7143,PHYSICAL,Q1 2024,12603.3
717,2836772.8571,ONLINE,Q1 2024,447.48
718,2836772.8571,ONLINE,Q4 2023,410.81
719,2836772.8571,PHYSICAL,Q1 2024,5017.37
720,2836772.8571,PHYSICAL,Q4 2023,225.68
721,2850031.4286,ONLINE,Q1 2024,505.38
722,2850031.4286,PHYSICAL,Q1 2024,1241.51
723,2850031.4286,PHYSICAL,Q4 2023,289.3
724,2864458.5714,PHYSICAL,Q4 2023,1977.92
725,2865771.4286,PHYSICAL,Q1 2024,629.92
726,2873074.2857,PHYSICAL,Q1 2024,4657.01
727,2873074.2857,PHYSICAL,Q4 2023,11393.41
728,2883860.0,PHYSICAL,Q1 2024,25399.29
729,2883860.0,PHYSICAL,Q4 2023,33897.17
730,2886800.0,ONLINE,Q1 2024,4700.27
731,2897760.0,PHYSICAL,Q1 2024,42722.53
732,2897760.0,PHYSICAL,Q4 2023,47548.8
733,2904517.1429,PHYSICAL,Q1 2024,3795.52
734,2904517.1429,PHYSICAL,Q4 2023,6012.7
735,2917472.8571,PHYSICAL,Q1 2024,57910.11
736,2917472.8571,PHYSICAL,Q4 2023,21457.82
737,2947760.0,PHYSICAL,Q4 2023,16872.37
738,2953972.8571,ONLINE,Q1 2024,4639.02
739,2953972.8571,ONLINE,Q4 2023,3099.4100000000003
740,2966174.2857,PHYSICAL,Q1 2024,9127.12
741,2966174.2857,PHYSICAL,Q4 2023,2396.77
742,2967400.0,PHYSICAL,Q1 2024,103981.57
743,2967400.0,PHYSICAL,Q4 2023,129446.46
744,2968317.1429,ONLINE,Q4 2023,1347.67
745,2968317.1429,PHYSICAL,Q4 2023,1657.28
746,2974745.7143,ONLINE,Q1 2024,8768.33
747,2974745.7143,ONLINE,Q4 2023,16382.64
748,2974745.7143,PHYSICAL,Q1 2024,7362.72
749,2974745.7143,PHYSICAL,Q4 2023,15416.69
750,2974860.0,ONLINE,Q4 2023,39.98
751,2981458.5714,PHYSICAL,Q1 2024,48603.69
752,2981458.5714,PHYSICAL,Q4 2023,6048.37
753,2986271.4286,PHYSICAL,Q1 2024,20024.6
754,2986271.4286,PHYSICAL,Q4 2023,9920.42
755,2993874.2857,PHYSICAL,Q4 2023,504.84
756,3015360.0,ONLINE,Q4 2023,72.23
757,3015360.0,PHYSICAL,Q1 2024,53505.729999999996
758,3015360.0,PHYSICAL,Q4 2023,4376.82
759,3024717.1429,PHYSICAL,Q1 2024,3459.02
760,3024717.1429,PHYSICAL,Q4 2023,5534.45
761,3028501.4286,PHYSICAL,Q4 2023,1793.0700000000002
762,3046158.5714,ONLINE,Q1 2024,1108.99
763,3046158.5714,PHYSICAL,Q1 2024,4789.51
764,3048401.4286,PHYSICAL,Q1 2024,2197.71
765,3048401.4286,PHYSICAL,Q4 2023,12293.87
766,3054660.0,ONLINE,Q4 2023,278.92
767,3055174.2857,ONLINE,Q1 2024,3289.71
768,3055174.2857,ONLINE,Q4 2023,409.4
769,3055174.2857,PHYSICAL,Q1 2024,11790.84
770,3055174.2857,PHYSICAL,Q4 2023,2753.61
771,3056401.4286,PHYSICAL,Q4 2023,9737.75
772,3075601.4286,PHYSICAL,Q1 2024,1057.89
773,3090045.7143,ONLINE,Q4 2023,336.05
774,3090045.7143,PHYSICAL,Q1 2024,10281.31
775,3090045.7143,PHYSICAL,Q4 2023,17106.74
776,3094888.5714,ONLINE,Q1 2024,16409.649999999998
777,3094888.5714,ONLINE,Q4 2023,15270.960000000001
778,3094888.5714,PHYSICAL,Q1 2024,2509.86
779,3094888.5714,PHYSICAL,Q4 2023,616.27
780,3103002.8571,ONLINE,Q1 2024,4541.42
781,3103002.8571,ONLINE,Q4 2023,10220.48
782,3103002.8571,PHYSICAL,Q1 2024,19504.66
783,3111302.8571,ONLINE,Q1 2024,-0.24
784,3111302.8571,ONLINE,Q4 2023,1.13
785,3111302.8571,PHYSICAL,Q1 2024,107838.24
786,3119731.4286,ONLINE,Q1 2024,3852.42
787,3119731.4286,ONLINE,Q4 2023,23588.89
788,3119731.4286,PHYSICAL,Q4 2023,3996.2799999999997
789,3120014.2857,PHYSICAL,Q1 2024,8030.240000000001
790,3120014.2857,PHYSICAL,Q4 2023,16190.57
791,3124685.7143,PHYSICAL,Q4 2023,5596.42
792,3126372.8571,PHYSICAL,Q1 2024,9113.73
793,3126372.8571,PHYSICAL,Q4 2023,3276.12
794,3134945.7143,PHYSICAL,Q4 2023,661.31
795,3144185.7143,PHYSICAL,Q4 2023,5153.49
796,3145802.8571,PHYSICAL,Q1 2024,1136.98
797,3145802.8571,PHYSICAL,Q4 2023,12822.18
798,3146115.7143,PHYSICAL,Q1 2024,10044.76
799,3146115.7143,PHYSICAL,Q4 2023,8020.99
800,3149517.1429,ONLINE,Q1 2024,831.81
801,3149517.1429,PHYSICAL,Q1 2024,48272.59
802,3150128.5714,PHYSICAL,Q1 2024,6827.82
803,3150128.5714,PHYSICAL,Q4 2023,6717.98
804,3150687.1429,ONLINE,Q1 2024,58.62
805,3150687.1429,ONLINE,Q4 2023,7.8
806,3150687.1429,PHYSICAL,Q1 2024,6052.46
807,3150687.1429,PHYSICAL,Q4 2023,8540.55
808,3153174.2857,PHYSICAL,Q1 2024,3444.59
809,3153174.2857,PHYSICAL,Q4 2023,6422.99
810,3162002.8571,PHYSICAL,Q1 2024,282.12
811,3162745.7143,PHYSICAL,Q1 2024,149.7
812,3165360.0,PHYSICAL,Q4 2023,799.81
813,3168057.1429,PHYSICAL,Q1 2024,10924.46
814,3168057.1429,PHYSICAL,Q4 2023,19201.760000000002
815,3169174.2857,PHYSICAL,Q4 2023,1245.3
816,3170745.7143,PHYSICAL,Q1 2024,3931.19
817,3170745.7143,PHYSICAL,Q4 2023,11397.98
818,3175287.1429,ONLINE,Q4 2023,4599.870000000001
819,3179731.4286,PHYSICAL,Q1 2024,2283.37
820,3179731.4286,PHYSICAL,Q4 2023,7696.379999999999
821,3181072.8571,PHYSICAL,Q4 2023,27789.28
822,3185985.7143,PHYSICAL,Q1 2024,27062.85
823,3185985.7143,PHYSICAL,Q4 2023,28102.27
824,3192714.2857,PHYSICAL,Q1 2024,5698.36
825,3195500.0,PHYSICAL,Q4 2023,3267.13
826,3197460.0,PHYSICAL,Q1 2024,193014.82
827,3197460.0,PHYSICAL,Q4 2023,12298.81
828,3210944.2857,PHYSICAL,Q4 2023,47874.36
829,3232088.5714,PHYSICAL,Q1 2024,13343.43
830,3232088.5714,PHYSICAL,Q4 2023,7850.61
831,3238658.5714,ONLINE,Q1 2024,1294.94
832,3238658.5714,ONLINE,Q4 2023,10002.81
833,3238658.5714,PHYSICAL,Q1 2024,156211.09
834,3238658.5714,PHYSICAL,Q4 2023,19035.44
835,3242288.5714,PHYSICAL,Q1 2024,6699.450000000001
836,3242288.5714,PHYSICAL,Q4 2023,9001.55
837,3251101.4286,PHYSICAL,Q1 2024,2699.5
838,3251101.4286,PHYSICAL,Q4 2023,277.74
839,3254917.1429,PHYSICAL,Q4 2023,7000.34
840,3265601.4286,ONLINE,Q1 2024,2416.41
841,3265601.4286,ONLINE,Q4 2023,2420.35
842,3265601.4286,PHYSICAL,Q1 2024,5440.9400000000005
843,3265601.4286,PHYSICAL,Q4 2023,5866.47
844,3287017.1429,PHYSICAL,Q4 2023,487.27
845,3321230.0,ONLINE,Q1 2024,3259.79
846,3321230.0,ONLINE,Q4 2023,12319.41
847,3326360.0,ONLINE,Q4 2023,987.8399999999999
848,3326360.0,PHYSICAL,Q1 2024,1000.77
849,3326360.0,PHYSICAL,Q4 2023,4481.9
850,3328745.7143,ONLINE,Q1 2024,6498.51
851,3328745.7143,ONLINE,Q4 2023,5749.05
852,3328745.7143,PHYSICAL,Q1 2024,8233.3
853,3328745.7143,PHYSICAL,Q4 2023,23959.19
854,3351285.7143,PHYSICAL,Q1 2024,178.11
855,3351285.7143,PHYSICAL,Q4 2023,1853.11
856,3355130.0,PHYSICAL,Q1 2024,13927.769999999999
857,3355130.0,PHYSICAL,Q4 2023,17118.32
858,3363031.4286,ONLINE,Q1 2024,197.85000000000002
859,3363031.4286,ONLINE,Q4 2023,70.91
860,3363031.4286,PHYSICAL,Q1 2024,1408.0
861,3363031.4286,PHYSICAL,Q4 2023,1521.53
862,3368700.0,PHYSICAL,Q4 2023,3284.73
863,3373188.5714,PHYSICAL,Q1 2024,725.46
864,3381558.5714,ONLINE,Q4 2023,2471.22
865,3381558.5714,PHYSICAL,Q1 2024,5295.57
866,3381558.5714,PHYSICAL,Q4 2023,42879.76
867,3412287.1429,PHYSICAL,Q1 2024,74274.9
868,3412287.1429,PHYSICAL,Q4 2023,59792.93
869,3416088.5714,PHYSICAL,Q1 2024,3779.1
870,3416088.5714,PHYSICAL,Q4 2023,14406.73
871,3425315.7143,ONLINE,Q1 2024,798.3199999999999
872,3425315.7143,ONLINE,Q4 2023,3589.11
873,3425315.7143,PHYSICAL,Q1 2024,12242.89
874,3425315.7143,PHYSICAL,Q4 2023,1233.62
875,3432602.8571,PHYSICAL,Q1 2024,11555.279999999999
876,3432602.8571,PHYSICAL,Q4 2023,914.04
877,3444358.5714,PHYSICAL,Q1 2024,2375.0
878,3444358.5714,PHYSICAL,Q4 2023,3822.0
879,3453760.0,PHYSICAL,Q1 2024,18268.47
880,3453760.0,PHYSICAL,Q4 2023,778.16
881,3465574.2857,PHYSICAL,Q1 2024,2899.45
882,3466188.5714,PHYSICAL,Q1 2024,2382.95
883,3466188.5714,PHYSICAL,Q4 2023,5312.98
884,3486328.5714,PHYSICAL,Q1 2024,11190.7
885,3486328.5714,PHYSICAL,Q4 2023,30505.39
886,3492458.5714,PHYSICAL,Q1 2024,2508.01
887,3499244.2857,PHYSICAL,Q1 2024,6142.360000000001
888,3499244.2857,PHYSICAL,Q4 2023,1300.88
889,3522630.0,PHYSICAL,Q1 2024,499.97
890,3522630.0,PHYSICAL,Q4 2023,11550.74
891,3525315.7143,PHYSICAL,Q1 2024,359.02
892,3525315.7143,PHYSICAL,Q4 2023,654.8199999999999
893,3525642.8571,PHYSICAL,Q1 2024,13750.48
894,3525642.8571,PHYSICAL,Q4 2023,15254.529999999999
895,3529987.1429,PHYSICAL,Q1 2024,3165.85
896,3547871.4286,ONLINE,Q1 2024,4003.87
897,3547871.4286,ONLINE,Q4 2023,2999.73
898,3548042.8571,ONLINE,Q4 2023,31724.510000000002
899,3549028.5714,PHYSICAL,Q1 2024,49639.05
900,3549028.5714,PHYSICAL,Q4 2023,94328.03
901,3566202.8571,PHYSICAL,Q1 2024,80505.32
902,3576987.1429,PHYSICAL,Q1 2024,198.59
903,3576987.1429,PHYSICAL,Q4 2023,7988.83
904,3578130.0,ONLINE,Q4 2023,27744.89
905,3578130.0,PHYSICAL,Q4 2023,86581.94
906,3581945.7143,PHYSICAL,Q1 2024,188.87
907,3584787.1429,PHYSICAL,Q4 2023,1714.98
908,3586844.2857,PHYSICAL,Q1 2024,23558.07
909,3586844.2857,PHYSICAL,Q4 2023,31418.25
910,3588830.0,PHYSICAL,Q1 2024,1515.66
911,3588830.0,PHYSICAL,Q4 2023,4128.78
912,3618415.7143,ONLINE,Q1 2024,277.73
913,3618415.7143,ONLINE,Q4 2023,86.24
914,3618544.2857,PHYSICAL,Q4 2023,2014.02
915,3624544.2857,ONLINE,Q4 2023,23654.670000000002
916,3624544.2857,PHYSICAL,Q1 2024,1278.83
917,3637315.7143,PHYSICAL,Q1 2024,4216.15
918,3637315.7143,PHYSICAL,Q4 2023,11926.39
919,3646944.2857,PHYSICAL,Q4 2023,36248.18
920,3649571.4286,PHYSICAL,Q1 2024,1993.56
921,3660130.0,PHYSICAL,Q1 2024,876.5699999999999
922,3660130.0,PHYSICAL,Q4 2023,1652.5900000000001
923,3661987.1429,PHYSICAL,Q1 2024,16458.02
924,3661987.1429,PHYSICAL,Q4 2023,999.49
925,3664802.8571,PHYSICAL,Q1 2024,3959.0
926,3664802.8571,PHYSICAL,Q4 2023,4287.05
927,3667188.5714,PHYSICAL,Q1 2024,447.11
928,3667188.5714,PHYSICAL,Q4 2023,1453.7
929,3670657.1429,PHYSICAL,Q4 2023,595.23
930,3681788.5714,PHYSICAL,Q1 2024,32936.75
931,3681788.5714,PHYSICAL,Q4 2023,3670.92
932,3687358.5714,ONLINE,Q1 2024,31331.420000000002
933,3687358.5714,ONLINE,Q4 2023,26271.39
934,3687358.5714,PHYSICAL,Q1 2024,35134.45
935,3687358.5714,PHYSICAL,Q4 2023,31303.52
936,3687617.1429,PHYSICAL,Q1 2024,12618.689999999999
937,3687617.1429,PHYSICAL,Q4 2023,20926.65
938,3699888.5714,PHYSICAL,Q4 2023,63068.14
939,3705872.8571,ONLINE,Q1 2024,198.54999999999998
940,3705872.8571,PHYSICAL,Q4 2023,998.62
941,3713645.7143,PHYSICAL,Q1 2024,16411.17
942,3713645.7143,PHYSICAL,Q4 2023,6030.83
943,3723130.0,PHYSICAL,Q4 2023,11400.06
944,3740571.4286,PHYSICAL,Q1 2024,61557.81
945,3740571.4286,PHYSICAL,Q4 2023,57778.439999999995
946,3744814.2857,PHYSICAL,Q4 2023,79062.53
947,3744917.1429,ONLINE,Q1 2024,7449.8
948,3744917.1429,ONLINE,Q4 2023,5587.51
949,3748987.1429,ONLINE,Q1 2024,1507.86
950,3750045.7143,ONLINE,Q1 2024,2600.8199999999997
951,3750045.7143,PHYSICAL,Q4 2023,18513.629999999997
952,3751558.5714,ONLINE,Q1 2024,573.65
953,3751558.5714,ONLINE,Q4 2023,1336.53
954,3751558.5714,PHYSICAL,Q4 2023,2002.04
955,3758901.4286,PHYSICAL,Q1 2024,5335.82
956,3758901.4286,PHYSICAL,Q4 2023,774.03
957,3763530.0,ONLINE,Q1 2024,5475.61
958,3763530.0,ONLINE,Q4 2023,4049.2200000000003
959,3763530.0,PHYSICAL,Q1 2024,4418.64
960,3763530.0,PHYSICAL,Q4 2023,9478.66
961,3773958.5714,PHYSICAL,Q1 2024,260.87
962,3779917.1429,ONLINE,Q1 2024,7637.85
963,3779917.1429,ONLINE,Q4 2023,5690.21
964,3780745.7143,PHYSICAL,Q4 2023,1589.42
965,3782502.8571,PHYSICAL,Q1 2024,7580.48
966,3782502.8571,PHYSICAL,Q4 2023,9996.4
967,3796717.1429,ONLINE,Q1 2024,2260.5
968,3796717.1429,ONLINE,Q4 2023,0.1
969,3796717.1429,PHYSICAL,Q1 2024,83063.55
970,3796717.1429,PHYSICAL,Q4 2023,38051.130000000005
971,3800544.2857,ONLINE,Q1 2024,3802.96
972,3800544.2857,ONLINE,Q4 2023,9872.97
973,3800544.2857,PHYSICAL,Q1 2024,9032.17
974,3800544.2857,PHYSICAL,Q4 2023,3763.48
975,3811502.8571,PHYSICAL,Q1 2024,1176.02
976,3821802.8571,ONLINE,Q1 2024,16179.51
977,3821802.8571,ONLINE,Q4 2023,2222.2200000000003
978,3821802.8571,PHYSICAL,Q1 2024,17269.73
979,3821802.8571,PHYSICAL,Q4 2023,11461.109999999999
980,3830745.7143,PHYSICAL,Q1 2024,5552.54
981,3830745.7143,PHYSICAL,Q4 2023,668.7
982,3838902.8571,PHYSICAL,Q1 2024,599.63
