CUSTOMER_ID,BANK_TENURE,SEC,DIGITAL_INDICATOR,CUSTOMER_LOCATION,AGE,GENDER,EDUCATION,MONTHLY_INCOME,QUARTER,TRANSACTION_AMOUNT_DEBIT,TRANSACTION_AMOUNT_CC,TRANSACTION_AMOUNT_IBFT,AUTO_LOAN_INDICATOR,HOUSING_LOAN_INDICATOR,SAVINGS_ACCOUNT_INDICATOR,CUSTOMER_SEGMENT,TOTAL_BALANCE,CURRENT_MONTH_BILLING,PREVIOUS_MONTH_BILLING,REVOLVING_BALANCE,LOAN_BEHAVIOR,LOAN_AMOUNT
92800745.7143,3.81,5,1,NATIONAL CAPITAL REGION,36.27,0.0,2,113593.94,Q4 2023,173.3,101790.35,158998.02,0,3,3,2,-0.42,-0.42,-0.42,-0.42,3,3851657.12
93186844.2857,6.3,6,1,REGION III (CENTRAL LUZON),37.01,0.0,1,200550.32,Q1 2024,5300.43,48261.08,88161.26000000001,0,0,3,6,2392.84,2267.92,4932.32,4164.98,3,99999.62
93186844.2857,6.3,6,1,REGION III (CENTRAL LUZON),37.01,0.0,1,200550.32,Q4 2023,108.49,59926.0,32505.9,0,0,3,6,2392.84,2267.92,4932.32,4164.98,3,99999.62
93262687.1429,5.59,6,1,REGION IV-A (CALABARZON),27.51,1.0,1,178346.09,Q1 2024,30307.83,1245.06,23168.39,0,0,3,5,171075.53,3373.18,120781.36,114922.56,3,38998.54
93262687.1429,5.59,6,1,REGION IV-A (CALABARZON),27.51,1.0,1,178346.09,Q4 2023,48975.32,8653.82,6952.400000000001,0,0,3,5,171075.53,3373.18,120781.36,114922.56,3,38998.54
93334330.0,11.84,6,1,REGION VI (WESTERN VISAYAS),33.16,1.0,2,196626.16,Q1 2024,23.12,6583.46,2500.42,0,0,3,2,11482.23,0.56,10323.39,10323.56,3,99998.65
93545100.0,18.1,7,1,REGION III (CENTRAL LUZON),44.13,0.0,2,286595.62,Q1 2024,2686.12,55230.63,99996.41,0,0,3,5,537881.26,-1.27,374123.52,375597.4,3,300000.13
93545100.0,18.1,7,1,REGION III (CENTRAL LUZON),44.13,0.0,2,286595.62,Q4 2023,7664.96,4192.53,53095.59,0,0,3,5,537881.26,-1.27,374123.52,375597.4,3,300000.13
93561171.4286,22.42,6,1,NATIONAL CAPITAL REGION,57.33,1.0,2,177452.83,Q1 2024,2440.36,216016.22,52002.19,0,0,3,5,1.83,1.83,1.83,1.83,3,172997.95
93561171.4286,22.42,6,1,NATIONAL CAPITAL REGION,57.33,1.0,2,177452.83,Q4 2023,9843.56,53860.53,14198.35,0,0,3,5,1.83,1.83,1.83,1.83,3,172997.95
93613731.4286,4.02,4,1,NATIONAL CAPITAL REGION,33.36,1.0,3,55300.23,Q1 2024,16009.45,12041.89,5354.96,0,0,3,6,22625.59,9896.43,1359.35,1.43,3,140000.13
93613731.4286,4.02,4,1,NATIONAL CAPITAL REGION,33.36,1.0,3,55300.23,Q4 2023,40884.119999999995,26283.36,12050.84,0,0,3,6,22625.59,9896.43,1359.35,1.43,3,140000.13
94158717.1429,6.02,4,1,REGION X (NORTHERN MINDANAO),31.04,1.0,2,71556.74,Q1 2024,1224.61,33133.68,2999.92,0,0,3,6,0.26,0.26,0.26,0.26,3,100000.54
94519828.5714,15.07,7,1,REGION XI (DAVAO REGION),54.86,0.0,2,618033.27,Q1 2024,1644.86,46207.47,55300.87,1,0,3,1,3650.85,35883.11,30015.76,-0.39,3,1463998.34
94519828.5714,15.07,7,1,REGION XI (DAVAO REGION),54.86,0.0,2,618033.27,Q4 2023,1644.66,99918.97,144999.24,3,0,3,1,3650.85,35883.11,30015.76,-0.39,3,1463998.34
94935172.8571,11.96,5,1,NATIONAL CAPITAL REGION,28.03,0.0,1,88194.56,Q1 2024,6753.01,40143.39,174002.45,0,0,3,2,64093.87,20192.92,84711.98,71194.54,3,165000.47
95050001.4286,12.49,4,1,REGION IV-A (CALABARZON),34.5,1.0,2,59703.8,Q1 2024,1246.46,38907.340000000004,6001.6,0,0,3,5,10177.72,8891.45,1285.71,-0.55,3,501899.66
95050001.4286,12.49,4,1,REGION IV-A (CALABARZON),34.5,1.0,2,59703.8,Q4 2023,417.82,8893.17,499.43,2,0,3,5,10177.72,8891.45,1285.71,-0.55,3,501899.66
95572072.8571,10.31,6,1,NATIONAL CAPITAL REGION,34.41,1.0,2,177381.07,Q1 2024,30071.85,15882.24,14921.339999999998,3,0,3,5,-0.4,-0.4,10071.74,-0.4,3,739177.27
95572072.8571,10.31,6,1,NATIONAL CAPITAL REGION,34.41,1.0,2,177381.07,Q4 2023,19626.33,9687.52,4498.79,3,0,3,5,-0.4,-0.4,10071.74,-0.4,3,739177.27
95626072.8571,12.62,6,1,NATIONAL CAPITAL REGION,33.61,0.0,2,181619.14,Q4 2023,2377.5299999999997,1176.6999999999998,40294.96000000001,0,0,3,5,81465.39,1.69,80028.21,76974.36,3,61999.54
95626072.8571,12.62,6,1,NATIONAL CAPITAL REGION,33.61,0.0,2,181619.14,Q1 2024,12742.38,1198.2,41872.32,0,0,3,5,81465.39,1.69,80028.21,76974.36,3,61999.54
95787415.7143,5.12,6,1,REGION VI (WESTERN VISAYAS),30.29,0.0,2,108407.77,Q4 2023,14496.32,11185.619999999999,63972.42999999999,3,0,3,3,14541.15,4549.77,14632.51,11953.75,1,1044799.52
95881430.0,14.22,7,1,NATIONAL CAPITAL REGION,38.26,0.0,2,456534.04,Q1 2024,116090.24,6184.7300000000005,122212.61,3,0,3,3,0.43,0.43,0.43,0.43,3,1647200.0
95881430.0,14.22,7,1,NATIONAL CAPITAL REGION,38.26,0.0,2,456534.04,Q4 2023,74083.14,14363.93,20501.02,3,0,3,3,0.43,0.43,0.43,0.43,3,1647200.0
95915160.0,5.86,5,1,NATIONAL CAPITAL REGION,43.13,0.0,2,93988.43,Q1 2024,3395.38,16310.29,69683.9,0,0,3,6,0.15,0.15,0.15,0.15,3,95000.31
95915160.0,5.86,5,1,NATIONAL CAPITAL REGION,43.13,0.0,2,93988.43,Q4 2023,11006.28,4147.62,74664.41,0,0,3,6,0.15,0.15,0.15,0.15,3,95000.31
96724331.4286,2.44,4,1,REGION IV-A (CALABARZON),30.77,0.0,2,36090.41,Q1 2024,754.03,96994.56,16501.43,0,0,3,5,-1.07,-1.07,-1.07,-1.07,3,120001.88
96732915.7143,11.61,7,1,NATIONAL CAPITAL REGION,41.67,0.0,2,553609.71,Q4 2023,3103.74,219731.69,200002.53999999998,2,0,3,2,72849.07,26193.24,32516.43,30924.17,3,775599.66
96998445.7143,4.75,4,0,REGION V (BICOL REGION),25.36,1.0,2,65108.84,Q4 2023,11200.98,11355.26,8218.31,0,0,3,6,74294.88,8640.42,60869.43,61680.35,3,29999.81
97181317.1429,2.81,3,1,NATIONAL CAPITAL REGION,24.99,0.0,2,47994.27,Q1 2024,4032.25,45264.82,78465.65,0,0,3,6,768.81,4003.81,6739.31,-0.19,3,19999.47
97181317.1429,2.81,3,1,NATIONAL CAPITAL REGION,24.99,0.0,2,47994.27,Q4 2023,1297.85,3412.53,97638.12,0,0,3,6,768.81,4003.81,6739.31,-0.19,3,19999.47
97203701.4286,6.86,4,0,REGION IV-A (CALABARZON),43.37,0.0,2,63913.63,Q1 2024,2102.12,44981.44,65003.63,0,0,3,5,478431.7,22409.33,18395.39,0.33,3,184999.88
97828972.8571,7.5,4,0,REGION VII (CENTRAL VISAYAS),27.89,0.0,2,76873.61,Q1 2024,2111.31,1189.17,34830.95,0,0,3,5,19743.18,17059.68,-0.21,-0.21,3,50000.88
97859914.2857,20.29,7,1,NATIONAL CAPITAL REGION,58.51,1.0,2,299999.51,Q4 2023,2515.77,53233.939999999995,18400.68,0,0,3,1,-0.97,-0.97,-0.97,-0.97,3,74999.81
98368888.5714,3.78,7,1,REGION IV-A (CALABARZON),25.71,1.0,2,978999.17,Q1 2024,75347.14,193738.18,778801.51,0,0,3,2,22470.08,43543.03,-1.47,-1.47,3,136999.67
98368888.5714,3.78,7,1,REGION IV-A (CALABARZON),25.71,1.0,2,978999.17,Q4 2023,89466.27,443021.73,240062.63,0,0,3,2,22470.08,43543.03,-1.47,-1.47,3,136999.67
98553902.8571,0.58,6,1,REGION VIII (EASTERN VISAYAS),24.7,0.0,2,147417.38,Q4 2023,1669.06,12800.22,415.48,0,0,3,2,0.67,0.67,0.67,0.67,3,59999.55
98553902.8571,0.58,6,1,REGION VIII (EASTERN VISAYAS),24.7,0.0,2,147417.38,Q1 2024,4808.22,32981.27,47519.22,0,0,3,2,0.67,0.67,0.67,0.67,3,59999.55
98683585.7143,25.08,7,1,REGION XI (DAVAO REGION),51.72,0.0,2,249999.72,Q1 2024,1501.26,43768.93,8000.29,0,0,3,5,99124.09,10863.77,43519.54,36802.53,3,167000.74
98725887.1429,13.01,4,0,REGION I (ILOCOS REGION),42.77,1.0,2,73095.96,Q4 2023,27635.629999999997,5353.96,21701.46,0,0,3,5,-0.56,-0.56,-0.56,-0.56,3,44999.01
99014958.5714,8.01,4,1,REGION VII (CENTRAL VISAYAS),42.77,1.0,2,69999.77,Q1 2024,1085.52,38673.26,10100.48,0,0,3,5,-0.34,-0.34,-0.34,-0.34,3,151998.78
99134458.5714,12.61,5,1,NATIONAL CAPITAL REGION,29.32,0.0,2,84848.19,Q1 2024,32442.33,9465.07,13479.36,0,0,3,5,5909.37,4044.37,46220.59,-0.63,3,44997.5
99134458.5714,12.61,5,1,NATIONAL CAPITAL REGION,29.32,0.0,2,84848.19,Q4 2023,69266.18,50596.21,82107.84999999999,0,0,3,5,5909.37,4044.37,46220.59,-0.63,3,44997.5
99404515.7143,8.97,4,1,NATIONAL CAPITAL REGION,38.64,0.0,2,66534.24,Q4 2023,14692.98,10453.88,900.3,3,0,3,6,0.26,0.26,0.26,0.26,3,628000.35
99550158.5714,13.57,7,1,NATIONAL CAPITAL REGION,38.55,0.0,2,359504.39,Q1 2024,965.55,360723.04,145339.08,0,3,3,2,-1.03,-1.03,-1.03,-1.03,3,3999999.28
99973487.1429,12.29,7,1,REGION IV-A (CALABARZON),38.68,0.0,2,252643.42,Q1 2024,38965.69,16838.379999999997,58573.53,0,0,3,6,124886.17,6042.11,124312.91,123794.4,3,100001.66
99973487.1429,12.29,7,1,REGION IV-A (CALABARZON),38.68,0.0,2,252643.42,Q4 2023,38601.94,10161.84,257259.47,0,0,3,6,124886.17,6042.11,124312.91,123794.4,3,100001.66
100128058.5714,9.19,7,1,REGION IX (ZAMBOANGA PENINSULA),31.74,0.0,2,296265.08,Q1 2024,2080.18,68841.73,219999.69,3,0,3,2,505436.49,107332.31,59988.3,-0.67,3,611200.04
100128058.5714,9.19,7,1,REGION IX (ZAMBOANGA PENINSULA),31.74,0.0,2,296265.08,Q4 2023,1245.15,110586.23,100000.79000000001,3,0,3,2,505436.49,107332.31,59988.3,-0.67,3,611200.04
100361257.1429,14.05,5,1,REGION VIII (EASTERN VISAYAS),58.8,1.0,2,116851.85,Q1 2024,2995.14,24112.61,32544.02,0,0,3,5,47804.18,18514.94,10393.49,-0.66,3,95000.44
100482658.5714,9.93,5,1,NATIONAL CAPITAL REGION,30.21,0.0,2,124296.39,Q1 2024,24135.11,276984.43,119722.14,0,0,3,5,142140.03,145981.58,111916.45,0.43,3,149999.42
100482658.5714,9.93,5,1,NATIONAL CAPITAL REGION,30.21,0.0,2,124296.39,Q4 2023,5086.18,228796.19,33054.07,0,0,3,5,142140.03,145981.58,111916.45,0.43,3,149999.42
100637500.0,19.73,7,1,NATIONAL CAPITAL REGION,42.58,0.0,2,342878.12,Q1 2024,179.77,26004.88,46599.54,0,3,3,2,23276.24,11097.55,27429.19,25029.34,3,1534498.18
100637500.0,19.73,7,1,NATIONAL CAPITAL REGION,42.58,0.0,2,342878.12,Q4 2023,15211.92,19386.12,16998.27,0,3,3,2,23276.24,11097.55,27429.19,25029.34,3,1534498.18
100943760.0,-0.12,5,1,REGION IV-A (CALABARZON),23.95,0.0,2,96237.56,Q4 2023,9801.42,60582.55,99757.15,0,0,3,6,18443.85,4336.3,12774.37,11441.05,3,49999.98
101067128.5714,14.56,7,1,NATIONAL CAPITAL REGION,39.5,0.0,2,855528.22,Q1 2024,19130.42,144620.65,141993.62,0,3,3,3,9255.48,23570.9,20372.05,1.57,3,1999999.68
101069385.7143,16.39,2,1,NATIONAL CAPITAL REGION,39.51,0.0,2,21799.51,Q1 2024,261.05,18544.47,8952.95,0,0,3,6,75956.79,7138.58,16116.85,16076.31,3,30000.77
101069385.7143,16.39,2,1,NATIONAL CAPITAL REGION,39.51,0.0,2,21799.51,Q4 2023,399.1,33386.38,449.54,0,0,3,6,75956.79,7138.58,16116.85,16076.31,3,30000.77
101192201.4286,9.34,7,1,REGION XI (DAVAO REGION),28.76,0.0,2,226037.56,Q1 2024,8200.380000000001,8663.84,232249.85,0,0,3,2,0.55,0.55,0.55,0.55,3,89999.39
101192201.4286,9.34,7,1,REGION XI (DAVAO REGION),28.76,0.0,2,226037.56,Q4 2023,1522.4,63121.49,75743.34,0,0,3,2,0.55,0.55,0.55,0.55,3,89999.39
101297928.5714,18.76,7,1,NATIONAL CAPITAL REGION,41.16,1.0,2,577278.96,Q1 2024,694.3599999999999,202050.91,850301.6,0,0,3,3,7235.9,2668.3,4372.2,-2.45,3,500000.49
101772372.8571,9.31,7,1,REGION II (CAGAYAN VALLEY),30.43,0.0,2,297525.82,Q1 2024,1465.52,39028.93,344663.36,0,0,3,6,35300.64,38420.64,34952.13,34483.98,3,34999.52
101772372.8571,9.31,7,1,REGION II (CAGAYAN VALLEY),30.43,0.0,2,297525.82,Q4 2023,6720.24,40424.36000000001,211239.14,0,0,3,6,35300.64,38420.64,34952.13,34483.98,3,34999.52
101803142.8571,23.32,7,1,CORDILLERA ADMINISTRATIVE REGION (CAR),47.2,0.0,3,438643.85,Q4 2023,49350.829999999994,1584.1799999999998,164189.25,0,0,3,6,1290.82,288.74,-2.78,-2.78,3,34998.17
102098987.1429,6.32,3,1,REGION VII (CENTRAL VISAYAS),53.68,1.0,2,47918.25,Q1 2024,1352.39,43079.090000000004,1497.19,0,0,3,6,1.03,1.03,1.03,1.03,3,39999.84
102147944.2857,9.91,3,0,REGION IV-A (CALABARZON),26.92,1.0,1,40866.75,Q1 2024,4098.09,2869.77,89156.29000000001,0,0,3,6,3.0,3.0,3.0,3.0,3,9999.91
103305987.1429,7.84,7,0,REGION XII (SOCCSKSARGEN),35.04,1.0,2,967327.65,Q4 2023,2671.97,35000.11,74999.34,0,0,3,5,-0.98,-0.98,-0.98,-0.98,3,50000.25
103975230.0,8.55,5,1,NATIONAL CAPITAL REGION,29.65,0.0,2,122137.12,Q1 2024,9260.98,115559.02,43519.37,0,0,3,6,4575.7,15313.4,27531.54,27416.03,3,40000.85
103975230.0,8.55,5,1,NATIONAL CAPITAL REGION,29.65,0.0,2,122137.12,Q4 2023,4117.78,80854.0,59203.47,0,0,3,6,4575.7,15313.4,27531.54,27416.03,3,40000.85
104000587.1429,14.53,2,0,REGION XII (SOCCSKSARGEN),36.7,0.0,2,19607.26,Q1 2024,4076.72,51114.55,11801.019999999999,0,0,3,6,1.84,1.84,1.84,1.84,3,20001.55
104000587.1429,14.53,2,0,REGION XII (SOCCSKSARGEN),36.7,0.0,2,19607.26,Q4 2023,1168.54,27215.83,3799.66,0,0,3,6,1.84,1.84,1.84,1.84,3,20001.55
104561372.8571,9.91,7,1,NATIONAL CAPITAL REGION,55.27,0.0,2,1749541.44,Q4 2023,626.5,46561.909999999996,188298.78,0,3,3,3,5999.52,-0.41,-0.41,-0.41,3,6000002.36
104923445.7143,5.65,5,1,REGION VII (CENTRAL VISAYAS),27.81,0.0,2,101609.23,Q1 2024,5704.25,45302.159999999996,95448.84,3,0,3,5,0.47,0.47,0.47,0.47,3,936600.65
104923445.7143,5.65,5,1,REGION VII (CENTRAL VISAYAS),27.81,0.0,2,101609.23,Q4 2023,3794.0,184986.69,107166.34000000001,3,0,3,5,0.47,0.47,0.47,0.47,3,936600.65
105613701.4286,5.78,6,1,NATIONAL CAPITAL REGION,30.37,1.0,2,199174.9,Q4 2023,3501.04,90733.49,112938.7,0,0,3,5,-4180.8,79555.83,-56.38,1.25,3,39999.42
105676015.7143,11.25,5,1,NATIONAL CAPITAL REGION,35.28,0.0,2,134500.37,Q4 2023,1878.83,48074.73,119076.89,3,0,3,5,1.97,1.97,1.97,1.97,3,1106698.53
105676015.7143,11.25,5,1,NATIONAL CAPITAL REGION,35.28,0.0,2,134500.37,Q1 2024,10071.66,28932.39,22998.09,3,0,3,5,1.97,1.97,1.97,1.97,3,1106698.53
105726701.4286,7.85,7,1,NATIONAL CAPITAL REGION,30.51,0.0,2,324271.19,Q1 2024,21574.03,118898.11,2401.07,3,0,3,5,1.08,1.08,1.08,1.08,3,950000.6
105726701.4286,7.85,7,1,NATIONAL CAPITAL REGION,30.51,0.0,2,324271.19,Q4 2023,96013.35,62977.130000000005,5417.950000000001,3,0,3,5,1.08,1.08,1.08,1.08,3,950000.6
106174630.0,9.28,4,1,NATIONAL CAPITAL REGION,27.51,0.0,2,81460.51,Q4 2023,3294.89,40775.21,13724.18,0,0,3,6,27378.72,17677.31,7976.88,-0.88,3,94999.75
106221987.1429,6.8,7,1,NATIONAL CAPITAL REGION,29.18,0.0,2,561407.72,Q1 2024,173.74,179393.64,65923.13,0,0,3,2,77372.35,9160.19,34330.18,0.24,3,599999.54
106449160.0,5.28,4,1,REGION IV-A (CALABARZON),30.41,0.0,2,68413.71,Q1 2024,5651.8099999999995,60869.69,55997.55,0,0,3,6,-0.34,-0.34,-0.34,-0.34,3,29998.17
106449160.0,5.28,4,1,REGION IV-A (CALABARZON),30.41,0.0,2,68413.71,Q4 2023,9471.99,66871.41,4000.33,0,0,3,6,-0.34,-0.34,-0.34,-0.34,3,29998.17
107194544.2857,6.55,4,1,NATIONAL CAPITAL REGION,32.89,1.0,2,53882.98,Q4 2023,2299.7,27965.98,18101.3,0,0,3,6,0.1,0.1,1945.4,0.1,3,29998.43
107262058.5714,12.06,7,1,NATIONAL CAPITAL REGION,33.4,1.0,2,327319.93,Q1 2024,31108.74,3351.16,67500.59,3,0,3,3,1.32,1.32,1.32,1.32,3,1023999.92
107647344.2857,11.08,3,0,REGION VII (CENTRAL VISAYAS),32.21,1.0,2,46481.33,Q4 2023,30250.89,57252.86,34165.96,0,0,3,6,0.49,0.49,0.49,0.49,3,29998.15
107691457.1429,22.01,7,1,REGION VI (WESTERN VISAYAS),48.97,0.0,2,274051.29,Q1 2024,678.6,15258.23,43002.96,0,0,3,5,72343.61,1.33,60870.5,56813.0,3,79998.17
107691457.1429,22.01,7,1,REGION VI (WESTERN VISAYAS),48.97,0.0,2,274051.29,Q4 2023,766.6500000000001,87453.71,33641.97,0,0,3,5,72343.61,1.33,60870.5,56813.0,3,79998.17
107765442.8571,26.86,7,1,REGION VI (WESTERN VISAYAS),63.75,1.0,2,2976357.84,Q1 2024,27716.51,154765.0,132609.72,3,0,3,3,-1.84,-1.84,12150.89,-1.84,3,1103000.27
107765442.8571,26.86,7,1,REGION VI (WESTERN VISAYAS),63.75,1.0,2,2976357.84,Q4 2023,33763.0,486972.75,44912.759999999995,3,0,3,3,-1.84,-1.84,12150.89,-1.84,3,1103000.27
108002487.1429,10.7,5,1,NATIONAL CAPITAL REGION,28.28,1.0,1,140132.92,Q1 2024,144.2,261797.27,50662.22,0,0,3,5,28318.77,58524.95,48164.42,0.2,3,704800.23
108329215.7143,9.06,4,0,NATIONAL CAPITAL REGION,33.17,0.0,2,76310.18,Q1 2024,3.93,19247.86,2314.55,3,0,3,6,136771.88,7795.64,69691.56,55512.84,1,521498.65
108329215.7143,9.06,4,0,NATIONAL CAPITAL REGION,33.17,0.0,2,76310.18,Q4 2023,3902.43,45411.64,5002.07,3,0,3,6,136771.88,7795.64,69691.56,55512.84,1,521498.65
108335642.8571,19.66,6,1,REGION VII (CENTRAL VISAYAS),47.7,0.0,2,155298.56,Q1 2024,3383.37,49267.79,5500.35,0,0,3,5,41464.57,2999.06,10233.76,-0.94,3,122001.38
108335642.8571,19.66,6,1,REGION VII (CENTRAL VISAYAS),47.7,0.0,2,155298.56,Q4 2023,8773.83,8998.91,24998.43,0,0,3,5,41464.57,2999.06,10233.76,-0.94,3,122001.38
108509930.0,10.11,6,1,NATIONAL CAPITAL REGION,37.64,1.0,2,147944.99,Q1 2024,1249.48,41621.37,10048.869999999999,0,0,3,2,8904.48,9844.59,15037.14,1.18,3,465000.02
108509930.0,10.11,6,1,NATIONAL CAPITAL REGION,37.64,1.0,2,147944.99,Q4 2023,1248.35,31238.43,12399.130000000001,0,0,3,2,8904.48,9844.59,15037.14,1.18,3,465000.02
108743714.2857,31.55,6,1,NATIONAL CAPITAL REGION,66.4,0.0,2,172694.78,Q4 2023,2107.56,198361.18,11150.53,0,0,3,1,24042.74,49314.24,41668.74,1.29,3,99999.6
109008128.5714,14.41,6,1,REGION III (CENTRAL LUZON),50.1,0.0,2,212123.86,Q4 2023,8512.87,43999.19,397544.76999999996,0,0,3,5,64439.79,-0.89,39709.92,37870.11,3,30000.11
109128801.4286,10.11,6,1,REGION VII (CENTRAL VISAYAS),34.76,0.0,2,215166.9,Q1 2024,10821.8,136262.13,15149.92,0,0,3,2,187819.89,26270.47,173882.72,178911.35,3,193998.64
109128801.4286,10.11,6,1,REGION VII (CENTRAL VISAYAS),34.76,0.0,2,215166.9,Q4 2023,46146.130000000005,96944.16,45740.41,0,0,3,2,187819.89,26270.47,173882.72,178911.35,3,193998.64
109240487.1429,11.56,7,1,NATIONAL CAPITAL REGION,35.88,0.0,2,1388996.16,Q4 2023,4297.39,516234.84,505754.67,3,0,3,3,132528.15,184926.31,157013.74,53454.33,3,1056000.41
109267058.5714,9.78,7,1,REGION IV-A (CALABARZON),30.54,0.0,2,344066.57,Q1 2024,12357.35,239671.73,50497.509999999995,0,0,3,5,31418.93,36257.5,37836.59,-1.07,3,52000.65
109267058.5714,9.78,7,1,REGION IV-A (CALABARZON),30.54,0.0,2,344066.57,Q4 2023,31053.12,173329.47,24999.32,0,0,3,5,31418.93,36257.5,37836.59,-1.07,3,52000.65
109456442.8571,24.09,6,1,NATIONAL CAPITAL REGION,45.73,0.0,2,197834.6,Q4 2023,9138.95,17132.68,80000.20999999999,3,0,3,2,26048.24,38653.86,1785.08,1.24,3,324999.85
109456442.8571,24.09,6,1,NATIONAL CAPITAL REGION,45.73,0.0,2,197834.6,Q1 2024,48465.42,65491.35,55396.72,3,0,3,2,26048.24,38653.86,1785.08,1.24,3,324999.85
109560985.7143,11.94,6,1,NATIONAL CAPITAL REGION,33.59,0.0,2,155912.21,Q1 2024,1905.45,15746.09,3299.28,0,0,3,2,4490.29,4390.29,5550.19,-0.91,3,105000.37
109560985.7143,11.94,6,1,NATIONAL CAPITAL REGION,33.59,0.0,2,155912.21,Q4 2023,2083.5699999999997,26290.8,107979.36,0,0,3,2,4490.29,4390.29,5550.19,-0.91,3,105000.37
110218615.7143,13.15,4,1,NATIONAL CAPITAL REGION,39.46,0.0,2,68021.27,Q1 2024,1648.7400000000002,7096.06,29501.97,0,3,3,5,59998.78,-1.22,78705.17,73306.45,3,2216814.04
110218615.7143,13.15,4,1,NATIONAL CAPITAL REGION,39.46,0.0,2,68021.27,Q4 2023,1648.91,45678.73,32499.5,0,3,3,5,59998.78,-1.22,78705.17,73306.45,3,2216814.04
110231630.0,11.39,7,1,REGION IV-A (CALABARZON),30.52,1.0,2,282622.99,Q4 2023,24185.72,431820.16000000003,72434.53,3,0,3,3,-1.8,-1.8,-1.8,-1.8,3,1241849.22
110655745.7143,1.97,3,1,NATIONAL CAPITAL REGION,43.69,0.0,2,41896.87,Q1 2024,4881.42,113847.44,24499.629999999997,0,0,3,6,27908.39,15520.17,42343.98,0.27,3,39997.94
110673501.4286,10.18,6,1,REGION III (CENTRAL LUZON),31.3,1.0,2,157545.13,Q1 2024,235.0,158480.69,4623.75,3,0,3,6,2083.35,7259.35,5302.35,0.35,3,732700.43
110673501.4286,10.18,6,1,REGION III (CENTRAL LUZON),31.3,1.0,2,157545.13,Q4 2023,405.99,81123.48,6548.07,3,0,3,6,2083.35,7259.35,5302.35,0.35,3,732700.43
111235317.1429,3.07,5,1,REGION XII (SOCCSKSARGEN),41.94,1.0,2,97918.26,Q4 2023,976.53,36609.81,124472.75,3,0,3,5,12695.4,12695.4,0.68,0.68,3,759200.96
111235317.1429,3.07,5,1,REGION XII (SOCCSKSARGEN),41.94,1.0,2,97918.26,Q1 2024,7858.84,8026.01,106155.79000000001,3,0,3,5,12695.4,12695.4,0.68,0.68,3,759200.96
111281500.0,20.95,6,1,NATIONAL CAPITAL REGION,44.45,0.0,2,112592.52,Q4 2023,12979.31,529119.34,25002.11,3,0,3,3,-1.26,-1.26,-1.26,-1.26,3,1515199.81
111433700.0,12.59,7,1,REGION I (ILOCOS REGION),36.12,1.0,2,271062.1,Q1 2024,80077.19,40644.73,37802.53,0,1,3,2,1205.84,25552.15,2814.24,-1.16,3,-0.23
111433700.0,12.59,7,1,REGION I (ILOCOS REGION),36.12,1.0,2,271062.1,Q4 2023,103821.26,73975.6,37299.8,0,0,3,2,1205.84,25552.15,2814.24,-1.16,3,-0.23
111809444.2857,9.88,5,1,NATIONAL CAPITAL REGION,41.22,0.0,2,125903.99,Q4 2023,1403.21,22840.97,120590.68,0,0,3,5,360292.1,7672.69,140589.2,140538.61,3,125001.13
112166944.2857,8.62,4,1,REGION XI (DAVAO REGION),26.88,0.0,1,59111.69,Q1 2024,59.15,6914.38,39605.06,0,0,3,5,48189.43,2254.51,46979.07,46345.84,3,45000.37
112166944.2857,8.62,4,1,REGION XI (DAVAO REGION),26.88,0.0,1,59111.69,Q4 2023,10711.1,17489.13,67700.81,0,0,3,5,48189.43,2254.51,46979.07,46345.84,3,45000.37
112530445.7143,5.28,5,1,REGION X (NORTHERN MINDANAO),30.28,0.0,2,132209.53,Q4 2023,3000.32,41043.82,24998.16,0,0,3,6,5947.77,6735.06,11885.72,11281.87,3,29997.62
112715814.2857,17.82,7,1,REGION III (CENTRAL LUZON),68.06,1.0,2,719857.21,Q1 2024,109903.42,150403.47999999998,90000.89,3,0,3,3,45091.55,27945.55,21321.55,0.55,3,1134749.97
112715814.2857,17.82,7,1,REGION III (CENTRAL LUZON),68.06,1.0,2,719857.21,Q4 2023,145521.47,101199.63,238999.22,3,0,3,3,45091.55,27945.55,21321.55,0.55,3,1134749.97
112729971.4286,15.53,6,1,NATIONAL CAPITAL REGION,44.36,1.0,2,191444.31,Q1 2024,2842.98,48935.17,136739.99,0,0,3,5,288494.93,42433.41,215354.66,228171.82,3,526999.15
112729971.4286,15.53,6,1,NATIONAL CAPITAL REGION,44.36,1.0,2,191444.31,Q4 2023,4956.26,131433.97,50500.21,0,0,3,5,288494.93,42433.41,215354.66,228171.82,3,526999.15
112810060.0,2.01,7,1,REGION IV-A (CALABARZON),23.27,0.0,1,303710.88,Q1 2024,70594.61,37495.52,396480.0,0,0,3,5,22395.34,30416.34,0.09,0.09,3,29999.8
112810060.0,2.01,7,1,REGION IV-A (CALABARZON),23.27,0.0,1,303710.88,Q4 2023,32534.74,9295.7,492834.84,0,0,3,5,22395.34,30416.34,0.09,0.09,3,29999.8
112917557.1429,15.27,6,1,NATIONAL CAPITAL REGION,32.48,0.0,2,173484.97,Q1 2024,1300.65,39303.26,57303.93,3,0,3,5,136408.52,5991.3,131610.61,131902.45,3,958401.92
112917557.1429,15.27,6,1,NATIONAL CAPITAL REGION,32.48,0.0,2,173484.97,Q4 2023,2384.25,38523.06,1000.7,3,0,3,5,136408.52,5991.3,131610.61,131902.45,3,958401.92
